shipment_date,begin_date,end_date,location,group,commodity,origin,organic,package,variety,properties,district,transportation,season,environment,import/export,reporting_city,1_lb_units,package_count,car_van_count
08/16/2025,08/10/2025,08/16/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH OROVILLE WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",1935517,,
08/16/2025,08/10/2025,08/16/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH PORTAL NORTH DAKOTA,Truck,2025,N/A,I (import),"Washington, District Of Columbia",20757,,
08/16/2025,08/10/2025,08/16/2025,Washington,Fruits,Cherries,Washington,No,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Air,2025,N/A,Exp (export),"Yakima, Washington",632340,35130,
08/16/2025,08/10/2025,08/16/2025,Washington,Fruits,Cherries,Washington,No,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Truck,2025,N/A,D (domestic),"Yakima, Washington",7425756,412542,
08/16/2025,08/10/2025,08/16/2025,Washington,Fruits,Cherries,Washington,No,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Truck,2025,N/A,Exp (export),"Yakima, Washington",550962,30609,
08/16/2025,08/10/2025,08/16/2025,Oregon,Fruits,Cherries,Oregon,No,18 lb cartons/lugs,N/A,N/A,OREGON,Air,2025,N/A,D (domestic),"Yakima, Washington",15102,839,
08/16/2025,08/10/2025,08/16/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH BLAINE WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",196686,,
08/16/2025,08/10/2025,08/16/2025,Washington,Fruits,Cherries,Washington,Yes,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Air,2025,N/A,Exp (export),"Yakima, Washington",7200,400,
08/16/2025,08/10/2025,08/16/2025,Washington,Fruits,Cherries,Washington,Yes,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Truck,2025,N/A,D (domestic),"Yakima, Washington",31968,1776,
08/16/2025,08/10/2025,08/16/2025,Washington,Fruits,Cherries,Washington,Yes,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Truck,2025,N/A,Exp (export),"Yakima, Washington",15354,853,
08/09/2025,08/03/2025,08/09/2025,Washington,Fruits,Cherries,Washington,No,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Air,2025,N/A,Exp (export),"Yakima, Washington",1260810,70045,
08/09/2025,08/03/2025,08/09/2025,Washington,Fruits,Cherries,Washington,Yes,18 lb cartons/lugs,N/A,N/A,WASHINGTON,Truck,2025,N/A,D (domestic),"Yakima, Washington",8820,490,
08/09/2025,08/03/2025,08/09/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH PORTAL NORTH DAKOTA,Truck,2025,N/A,I (import),"Washington, District Of Columbia",68975,,
08/09/2025,08/03/2025,08/09/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH OROVILLE WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",1378982,,
08/09/2025,08/03/2025,08/09/2025,Canada,Fruits,Cherries,Canada,No,N/A,N/A,N/A,IMPORTS THROUGH BLAINE WASHINGTON,Truck,2025,N/A,I (import),"Washington, District Of Columbia",175887,,
